Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
TQ1 1BN,Yes,50.462821,-3.525423,291826,63666,SX918636,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",12,7,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,22,,E01015267
TQ1 1BP,Yes,50.462653,-3.52522,291840,63647,SX918636,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",,,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,21,,E01015267
TQ1 1BQ,Yes,50.46283,-3.524099,291920,63665,SX919636,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",1,1,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,34,,E01015267
TQ1 1BS,Yes,50.462503,-3.525004,291855,63630,SX918636,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",,,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,20,,E01015267
TQ1 1BX,Yes,50.46257,-3.525401,291827,63638,SX918636,"Devon","Torbay","Tormohun", E06000027,E05002110,England,E10000008,"Torbay",1980-01-01,,"","",,,"Paignton/Torquay","Torquay","Torbay 008C","Urban city and town",South West,19,,E01015256
TQ1 1DB,Yes,50.463322,-3.526327,291763,63723,SX917637,"Devon","Torbay","Tormohun", E06000027,E05002110,England,E10000008,"Torbay",1980-01-01,,"","",5,4,"Paignton/Torquay","Torquay","Torbay 008C","Urban city and town",South West,23,,E01015256
TQ1 1DD,Yes,50.461968,-3.523944,291929,63569,SX919635,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",,,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,19,,E01015267
TQ1 1DE,Yes,50.461994,-3.524086,291919,63572,SX919635,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",14,10,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,18,,E01015267
TQ1 1DL,Yes,50.462038,-3.524158,291914,63577,SX919635,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",5,4,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,18,,E01015267
TQ1 1DP,Yes,50.461554,-3.521958,292069,63520,SX920635,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",11,6,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,17,,E01015267
TQ1 1DR,Yes,50.464715,-3.5264,291761,63878,SX917638,"Devon","Torbay","Tormohun", E06000027,E05002110,England,E10000008,"Torbay",2004-06-01,,"","",38,23,"Paignton/Torquay","Torquay","Torbay 008C","Urban city and town",South West,25,,E01015256
TQ1 1DS,Yes,50.461775,-3.520852,292148,63543,SX921635,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1984-02-01,,"","",2,1,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,22,,E01015267
TQ1 1DT,Yes,50.461729,-3.520964,292140,63538,SX921635,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1984-02-01,,"","",36,26,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,22,,E01015267
TQ1 1DU,Yes,50.464715,-3.5264,291761,63878,SX917638,"Devon","Torbay","Tormohun", E06000027,E05002110,England,E10000008,"Torbay",2004-06-01,,"","",1,1,"Paignton/Torquay","Torquay","Torbay 008C","Urban city and town",South West,25,,E01015256
TQ1 1DW,Yes,50.462777,-3.520603,292168,63654,SX921636,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",58,32,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,40,,E01015267
TQ1 1DZ,Yes,50.461399,-3.520742,292155,63501,SX921635,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",1,1,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,20,,E01015267
TQ1 1EB,Yes,50.461534,-3.522113,292058,63518,SX920635,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",,,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,16,,E01015267
TQ1 1ED,Yes,50.461072,-3.522365,292039,63467,SX920634,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",9,5,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,14,,E01015267
TQ1 1EG,Yes,50.461503,-3.518308,292328,63509,SX923635,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",43,26,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,27,,E01015267
TQ1 1EH,Yes,50.461267,-3.517088,292414,63481,SX924634,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",17,9,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,39,,E01015267
TQ1 1EJ,Yes,50.461029,-3.520096,292200,63459,SX922634,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",2003-10-01,,"","",28,18,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,23,,E01015267
TQ1 1EQ,Yes,50.462023,-3.516338,292469,63564,SX924635,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",79,48,"Paignton/Torquay","Torquay","Torbay 010B","Urban city and town",South West,36,,E01015268
TQ1 1ES,Yes,50.465557,-3.527371,291694,63973,SX916639,"Devon","Torbay","Tormohun", E06000027,E05002110,England,E10000008,"Torbay",1980-01-01,,"","",2,1,"Paignton/Torquay","Torquay","Torbay 008C","Urban city and town",South West,20,,E01015256
TQ1 1ET,Yes,50.466243,-3.52852,291614,64051,SX916640,"Devon","Torbay","Tormohun", E06000027,E05002110,England,E10000008,"Torbay",1980-01-01,,"","",,,"Paignton/Torquay","Torquay","Torbay 008C","Urban city and town",South West,20,,E01015256
TQ1 1EU,Yes,50.466385,-3.528708,291601,64067,SX916640,"Devon","Torbay","Tormohun", E06000027,E05002110,England,E10000008,"Torbay",1980-01-01,,"","",3,3,"Paignton/Torquay","Torquay","Torbay 008C","Urban city and town",South West,20,,E01015256
TQ1 1EY,Yes,50.465334,-3.526574,291750,63947,SX917639,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",52,33,"Paignton/Torquay","Torquay","Torbay 008A","Urban city and town",South West,22,,E01015217
TQ1 1EZ,Yes,50.465207,-3.525936,291795,63932,SX917639,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",32,19,"Paignton/Torquay","Torquay","Torbay 008A","Urban city and town",South West,34,,E01015217
TQ1 1HA,Yes,50.46397,-3.524967,291861,63793,SX918637,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",73,52,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,46,,E01015267
TQ1 1HB,Yes,50.463472,-3.523119,291991,63735,SX919637,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",47,31,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,54,,E01015267
TQ1 1HD,Yes,50.463723,-3.521788,292086,63761,SX920637,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",2010-10-01,,"","",1,1,"Paignton/Torquay","Torquay","Torbay 010D","Urban city and town",South West,60,,E01015270
TQ1 1HE,Yes,50.464626,-3.520887,292152,63860,SX921638,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1981-06-01,,"","",20,11,"Paignton/Torquay","Torquay","Torbay 010D","Urban city and town",South West,68,,E01015270
TQ1 1HF,Yes,50.463234,-3.519335,292259,63703,SX922637,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",90,35,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,42,,E01015267
TQ1 1HG,Yes,50.46291,-3.517944,292357,63665,SX923636,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",2,1,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,34,,E01015267
TQ1 1HH,Yes,50.462748,-3.517291,292403,63646,SX924636,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",15,8,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,32,,E01015267
TQ1 1HJ,Yes,50.463436,-3.516932,292430,63722,SX924637,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",4,2,"Paignton/Torquay","Torquay","Torbay 010D","Urban city and town",South West,39,,E01015270
TQ1 1HL,Yes,50.463798,-3.514704,292589,63759,SX925637,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",49,27,"Paignton/Torquay","Torquay","Torbay 010B","Urban city and town",South West,46,,E01015268
TQ1 1HN,Yes,50.46413,-3.51339,292683,63794,SX926637,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",35,20,"Paignton/Torquay","Torquay","Torbay 010B","Urban city and town",South West,50,,E01015268
TQ1 1HQ,Yes,50.46236,-3.518786,292296,63605,SX922636,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",28,9,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,29,,E01015267
TQ1 1HR,Yes,50.463685,-3.524013,291928,63760,SX919637,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",15,10,"Paignton/Torquay","Torquay","Torbay 010A","Urban city and town",South West,50,,E01015267
TQ1 1HT,Yes,50.47024,-3.526169,291790,64492,SX917644,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",2006-08-01,,"","",30,14,"Paignton/Torquay","Torquay","Torbay 008A","Urban city and town",South West,41,,E01015217
TQ1 1HU,Yes,50.470017,-3.526049,291798,64467,SX917644,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",22,8,"Paignton/Torquay","Torquay","Torbay 008A","Urban city and town",South West,41,,E01015217
TQ1 1HW,Yes,50.464731,-3.510732,292873,63857,SX928638,"Devon","Torbay","Wellswood", E06000027,E05002112,England,E10000008,"Torbay",1980-01-01,,"","",72,40,"Paignton/Torquay","Torquay","Torbay 010B","Urban city and town",South West,63,,E01015268
TQ1 1HX,Yes,50.470906,-3.526824,291745,64567,SX917645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",37,20,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,46,,E01015214
TQ1 1HY,Yes,50.471628,-3.527327,291711,64648,SX917646,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",2006-08-01,,"","",57,26,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,50,,E01015214
TQ1 1HZ,Yes,50.470796,-3.525651,291828,64553,SX918645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",106,42,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,46,,E01015214
TQ1 1JA,Yes,50.470757,-3.52448,291911,64547,SX919645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",38,18,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,48,,E01015214
TQ1 1JD,Yes,50.470333,-3.525312,291851,64501,SX918645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",8,4,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,45,,E01015214
TQ1 1JE,Yes,50.471339,-3.524682,291898,64612,SX918646,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",5,4,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,52,,E01015214
TQ1 1JF,Yes,50.470497,-3.524472,291911,64518,SX919645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",3,2,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,47,,E01015214
TQ1 1JG,Yes,50.470763,-3.524044,291942,64547,SX919645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",25,13,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,49,,E01015214
TQ1 1JH,Yes,50.47075,-3.521619,292114,64542,SX921645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",126,49,"Paignton/Torquay","Torquay","Torbay 006C","Urban city and town",South West,56,,E01015216
TQ1 1JJ,Yes,50.470753,-3.518632,292326,64538,SX923645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",108,45,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,74,,E01015215
TQ1 1JL,Yes,50.470507,-3.519582,292258,64512,SX922645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",70,26,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,68,,E01015215
TQ1 1JN,Yes,50.470358,-3.517196,292427,64492,SX924644,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",7,4,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,87,,E01015215
TQ1 1JP,Yes,50.471482,-3.518571,292332,64619,SX923646,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",88,36,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,77,,E01015215
TQ1 1JQ,Yes,50.470715,-3.523619,291972,64541,SX919645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",51,29,"Paignton/Torquay","Torquay","Torbay 006C","Urban city and town",South West,50,,E01015216
TQ1 1JR,Yes,50.471484,-3.517725,292392,64618,SX923646,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",9,3,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,85,,E01015215
TQ1 1JS,Yes,50.471812,-3.51813,292364,64655,SX923646,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",15,5,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,84,,E01015215
TQ1 1JT,Yes,50.472083,-3.51728,292425,64684,SX924646,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",58,22,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,93,,E01015215
TQ1 1JU,Yes,50.471225,-3.516872,292452,64588,SX924645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",44,19,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,92,,E01015215
TQ1 1JW,Yes,50.470681,-3.517206,292427,64528,SX924645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",19,8,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,86,,E01015215
TQ1 1JX,Yes,50.471389,-3.516031,292512,64605,SX925646,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",31,12,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,103,,E01015215
TQ1 1JY,Yes,50.470592,-3.516485,292478,64517,SX924645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",106,39,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,95,,E01015215
TQ1 1JZ,Yes,50.469542,-3.517001,292439,64401,SX924644,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",56,22,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,100,,E01015215
TQ1 1LE,Yes,50.469605,-3.519737,292245,64412,SX922644,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1988-03-01,,"","",105,49,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,85,,E01015215
TQ1 1LF,Yes,50.46939,-3.519011,292296,64387,SX922643,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1988-03-01,,"","",54,27,"Paignton/Torquay","Torquay","Torbay 006B","Urban city and town",South West,95,,E01015215
TQ1 1LG,Yes,50.471696,-3.526244,291788,64654,SX917646,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",54,14,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,54,,E01015214
TQ1 1LH,Yes,50.471385,-3.525994,291805,64619,SX918646,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",39,13,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,51,,E01015214
TQ1 1LJ,Yes,50.471352,-3.524359,291921,64613,SX919646,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",63,34,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,52,,E01015214
TQ1 1LL,Yes,50.471459,-3.522389,292061,64622,SX920646,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",67,32,"Paignton/Torquay","Torquay","Torbay 006C","Urban city and town",South West,58,,E01015216
TQ1 1LN,Yes,50.471249,-3.521241,292142,64597,SX921645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",105,52,"Paignton/Torquay","Torquay","Torbay 006C","Urban city and town",South West,58,,E01015216
TQ1 1LP,Yes,50.472118,-3.522199,292076,64695,SX920646,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",90,39,"Paignton/Torquay","Torquay","Torbay 006C","Urban city and town",South West,68,,E01015216
TQ1 1LQ,Yes,50.47095,-3.526206,291789,64571,SX917645,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",20,10,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,46,,E01015214
TQ1 1LR,Yes,50.472428,-3.524605,291906,64733,SX919647,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",120,54,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,68,,E01015214
TQ1 1LS,Yes,50.472858,-3.524788,291894,64781,SX918647,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",2,2,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,71,,E01015214
TQ1 1LT,Yes,50.472772,-3.523798,291964,64770,SX919647,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",68,29,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,74,,E01015214
TQ1 1LU,Yes,50.472501,-3.521084,292156,64736,SX921647,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",91,33,"Paignton/Torquay","Torquay","Torbay 006D","Urban city and town",South West,76,,E01015218
TQ1 1LW,Yes,50.472387,-3.519516,292267,64721,SX922647,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",124,55,"Paignton/Torquay","Torquay","Torbay 006C","Urban city and town",South West,78,,E01015216
TQ1 1LX,Yes,50.472736,-3.521697,292113,64763,SX921647,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",88,36,"Paignton/Torquay","Torquay","Torbay 006D","Urban city and town",South West,79,,E01015218
TQ1 1LY,Yes,50.473426,-3.519845,292246,64837,SX922648,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",53,22,"Paignton/Torquay","Torquay","Torbay 006C","Urban city and town",South West,87,,E01015216
TQ1 1LZ,Yes,50.472795,-3.519261,292286,64766,SX922647,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",69,31,"Paignton/Torquay","Torquay","Torbay 006C","Urban city and town",South West,83,,E01015216
TQ1 1NA,Yes,50.473495,-3.520763,292181,64846,SX921648,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",46,20,"Paignton/Torquay","Torquay","Torbay 006D","Urban city and town",South West,87,,E01015218
TQ1 1NB,Yes,50.474063,-3.522022,292093,64911,SX920649,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",65,29,"Paignton/Torquay","Torquay","Torbay 006D","Urban city and town",South West,87,,E01015218
TQ1 1ND,Yes,50.473982,-3.52068,292188,64900,SX921649,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",17,7,"Paignton/Torquay","Torquay","Torbay 006D","Urban city and town",South West,89,,E01015218
TQ1 1NE,Yes,50.473555,-3.52233,292070,64855,SX920648,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",108,43,"Paignton/Torquay","Torquay","Torbay 006D","Urban city and town",South West,84,,E01015218
TQ1 1NF,Yes,50.47317,-3.523586,291980,64814,SX919648,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",23,10,"Paignton/Torquay","Torquay","Torbay 006A","Urban city and town",South West,78,,E01015214
TQ1 1NG,Yes,50.473022,-3.521199,292149,64794,SX921647,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1991-09-01,,"","",14,7,"Paignton/Torquay","Torquay","Torbay 006D","Urban city and town",South West,83,,E01015218
TQ1 1NL,Yes,50.469264,-3.526532,291762,64384,SX917643,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",36,18,"Paignton/Torquay","Torquay","Torbay 008A","Urban city and town",South West,39,,E01015217
TQ1 1NN,Yes,50.469324,-3.526111,291792,64390,SX917643,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",11,6,"Paignton/Torquay","Torquay","Torbay 008A","Urban city and town",South West,42,,E01015217
TQ1 1NP,Yes,50.470248,-3.524915,291879,64491,SX918644,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",65,25,"Paignton/Torquay","Torquay","Torbay 008A","Urban city and town",South West,47,,E01015217
TQ1 1NR,Yes,50.469243,-3.526109,291792,64381,SX917643,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",44,22,"Paignton/Torquay","Torquay","Torbay 008A","Urban city and town",South West,43,,E01015217
TQ1 1NS,Yes,50.469175,-3.525092,291864,64372,SX918643,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",104,45,"Paignton/Torquay","Torquay","Torbay 008A","Urban city and town",South West,52,,E01015217
TQ1 1NT,Yes,50.468494,-3.52631,291776,64298,SX917642,"Devon","Torbay","Ellacombe", E06000027,E05002103,England,E10000008,"Torbay",1980-01-01,,"","",103,44,"Paignton/Torquay","Torquay","Torbay 008A","Urban city and town",South West,53,,E01015217
