Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
BH1 1LA,Yes,50.727912,-1.863623,409722,92041,SZ097920,"Dorset","Bournemouth","East Cliff and Springbourne", E06000028,E05002116,England,E10000009,"Bournemouth East",1980-01-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 021B","Urban city and town",South West,36,,E01015288
BH1 1LE,Yes,50.723106,-1.868368,409388,91506,SZ093915,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 021A","Urban city and town",South West,36,,E01015285
BH1 1LG,Yes,50.720167,-1.877457,408747,91178,SZ087911,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,17,,E01015283
BH1 1LJ,Yes,50.720499,-1.876634,408805,91215,SZ088912,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,22,,E01015283
BH1 1LL,Yes,50.721119,-1.876265,408831,91284,SZ088912,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",13,8,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,24,,E01015283
BH1 1LN,Yes,50.720921,-1.876435,408819,91262,SZ088912,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1993-08-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,24,,E01015283
BH1 1LR,Yes,50.721675,-1.875427,408890,91346,SZ088913,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",34,18,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,26,,E01015283
BH1 1LU,Yes,50.721935,-1.874577,408950,91375,SZ089913,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",23,8,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,26,,E01015283
BH1 1LY,Yes,50.722961,-1.874716,408940,91489,SZ089914,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,30,,E01015283
BH1 1NA,Yes,50.722061,-1.874378,408964,91389,SZ089913,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,26,,E01015283
BH1 1NE,Yes,50.721846,-1.874761,408937,91365,SZ089913,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1986-07-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,26,,E01015283
BH1 1NF,Yes,50.722151,-1.874194,408977,91399,SZ089913,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",28,14,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,26,,E01015283
BH1 1NL,Yes,50.722321,-1.873343,409037,91418,SZ090914,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",46,17,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,26,,E01015283
BH1 1NU,Yes,50.722014,-1.872126,409123,91384,SZ091913,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",48,26,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,27,,E01015283
BH1 1PA,Yes,50.723529,-1.868282,409394,91553,SZ093915,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1997-12-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 021A","Urban city and town",South West,37,,E01015285
BH1 1PD,Yes,50.721967,-1.870851,409213,91379,SZ092913,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",47,26,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,29,,E01015283
BH1 1PE,Yes,50.722173,-1.869604,409301,91402,SZ093914,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",55,23,"Bournemouth/Poole","Bournemouth","Bournemouth 021A","Urban city and town",South West,31,,E01015285
BH1 1PF,Yes,50.722226,-1.868654,409368,91408,SZ093914,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",15,8,"Bournemouth/Poole","Bournemouth","Bournemouth 021A","Urban city and town",South West,34,,E01015285
BH1 1PH,Yes,50.721982,-1.867734,409433,91381,SZ094913,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",53,29,"Bournemouth/Poole","Bournemouth","Bournemouth 021A","Urban city and town",South West,37,,E01015285
BH1 1PJ,Yes,50.72175,-1.869449,409312,91355,SZ093913,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",29,15,"Bournemouth/Poole","Bournemouth","Bournemouth 021A","Urban city and town",South West,33,,E01015285
BH1 1PP,Yes,50.730143,-1.872146,409120,92288,SZ091922,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",2012-10-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 017D","Urban city and town",South West,41,,E01015287
BH1 1PS,Yes,50.730738,-1.873264,409041,92354,SZ090923,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",2012-10-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 017D","Urban city and town",South West,42,,E01015287
BH1 1PW,Yes,50.721464,-1.870895,409210,91323,SZ092913,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",110,81,"Bournemouth/Poole","Bournemouth","Bournemouth 017A","Urban city and town",South West,32,,E01015283
BH1 1QA,Yes,50.725239,-1.869751,409290,91743,SZ092917,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",80,37,"Bournemouth/Poole","Bournemouth","Bournemouth 017D","Urban city and town",South West,38,,E01015287
BH1 1QB,Yes,50.727188,-1.875143,408909,91959,SZ089919,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1985-04-01,,"","",17,10,"Bournemouth/Poole","Bournemouth","Bournemouth 017D","Urban city and town",South West,41,,E01015287
BH1 1QG,Yes,50.723352,-1.870974,409204,91533,SZ092915,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",96,67,"Bournemouth/Poole","Bournemouth","Bournemouth 017D","Urban city and town",South West,35,,E01015287
BH1 1QJ,Yes,50.723494,-1.869501,409308,91549,SZ093915,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",35,19,"Bournemouth/Poole","Bournemouth","Bournemouth 021A","Urban city and town",South West,36,,E01015285
BH1 1QL,Yes,50.724285,-1.868663,409367,91637,SZ093916,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1993-08-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 021A","Urban city and town",South West,37,,E01015285
BH1 1QQ,Yes,50.724122,-1.867912,409420,91619,SZ094916,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 021A","Urban city and town",South West,38,,E01015285
BH1 1QR,Yes,50.726218,-1.868232,409397,91852,SZ093918,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",88,60,"Bournemouth/Poole","Bournemouth","Bournemouth 017D","Urban city and town",South West,38,,E01015287
BH1 1QS,Yes,50.723254,-1.871981,409133,91522,SZ091915,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",43,28,"Bournemouth/Poole","Bournemouth","Bournemouth 021A","Urban city and town",South West,34,,E01015285
BH1 1QX,Yes,50.725834,-1.870401,409244,91809,SZ092918,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1984-02-01,,"","",132,70,"Bournemouth/Poole","Bournemouth","Bournemouth 017D","Urban city and town",South West,40,,E01015287
BH1 1QY,Yes,50.727927,-1.868978,409344,92042,SZ093920,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",49,24,"Bournemouth/Poole","Bournemouth","Bournemouth 017D","Urban city and town",South West,40,,E01015287
BH1 1QZ,Yes,50.728849,-1.872915,409066,92144,SZ090921,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",70,43,"Bournemouth/Poole","Bournemouth","Bournemouth 017C","Urban city and town",South West,40,,E01015286
BH1 1RA,Yes,50.727969,-1.873994,408990,92046,SZ089920,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",58,33,"Bournemouth/Poole","Bournemouth","Bournemouth 017C","Urban city and town",South West,41,,E01015286
BH1 1RB,Yes,50.726807,-1.872453,409099,91917,SZ090919,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",,,"Bournemouth/Poole","Bournemouth","Bournemouth 017C","Urban city and town",South West,39,,E01015286
BH1 1RD,Yes,50.726615,-1.869634,409298,91896,SZ092918,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",37,18,"Bournemouth/Poole","Bournemouth","Bournemouth 017D","Urban city and town",South West,39,,E01015287
BH1 1RE,Yes,50.727631,-1.869617,409299,92009,SZ092920,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",51,30,"Bournemouth/Poole","Bournemouth","Bournemouth 017D","Urban city and town",South West,39,,E01015287
BH1 1RF,Yes,50.728461,-1.87157,409161,92101,SZ091921,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",38,11,"Bournemouth/Poole","Bournemouth","Bournemouth 017D","Urban city and town",South West,40,,E01015287
BH1 1RG,Yes,50.727257,-1.872749,409078,91967,SZ090919,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1980-01-01,,"","",35,18,"Bournemouth/Poole","Bournemouth","Bournemouth 017C","Urban city and town",South West,40,,E01015286
BH1 1RH,Yes,50.729647,-1.870986,409202,92233,SZ092922,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",1992-01-01,,"","",44,38,"Bournemouth/Poole","Bournemouth","Bournemouth 017D","Urban city and town",South West,41,,E01015287
BH1 1RJ,Yes,50.730521,-1.872613,409087,92330,SZ090923,"Dorset","Bournemouth","Central", E06000028,E05002115,England,E10000009,"Bournemouth West",2000-12-01,,"","",22,13,"Bournemouth/Poole","Bournemouth","Bournemouth 017D","Urban city and town",South West,42,,E01015287
