Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
SR1 1EQ,Yes,54.905027,-1.37735,440023,556878,NZ400568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",12,8,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,30,,E01008703
SR1 1ER,Yes,54.906315,-1.376098,440102,557022,NZ401570,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",2008-01-01,,"","",37,23,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,30,,E01008703
SR1 1ES,Yes,54.905858,-1.376245,440093,556971,NZ400569,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1985-10-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,31,,E01008703
SR1 1ET,Yes,54.918378,-1.420249,437260,558340,NZ372583,"Tyne and Wear","Sunderland","Southwick", E08000024,E05001172,England,E11000017,"Sunderland Central",2000-12-01,,"","",,,"Sunderland","Sunderland","Sunderland 005F","Urban major conurbation",North East,8,,E01008820
SR1 1EY,Yes,54.905858,-1.376245,440093,556971,NZ400569,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,32,,E01008703
SR1 1HA,Yes,54.90697,-1.375947,440111,557095,NZ401570,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,29,,E01008703
SR1 1HG,Yes,54.906178,-1.373823,440248,557008,NZ402570,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,26,,E01008703
SR1 1HT,Yes,54.905625,-1.379976,439854,556943,NZ398569,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,35,,E01008703
SR1 1HW,Yes,54.905342,-1.375645,440132,556914,NZ401569,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1997-06-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,29,,E01008703
SR1 1HZ,Yes,54.906048,-1.380188,439840,556990,NZ398569,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,36,,E01008703
SR1 1JE,Yes,54.904716,-1.379647,439876,556842,NZ398568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",2007-09-01,,"","",4,4,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,33,,E01008703
SR1 1JG,Yes,54.905067,-1.379844,439863,556881,NZ398568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",4,3,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,33,,E01008703
SR1 1JQ,Yes,54.905355,-1.379902,439859,556913,NZ398569,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,34,,E01008703
SR1 1JX,Yes,54.90457,-1.379244,439902,556826,NZ399568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,32,,E01008703
SR1 1JY,Yes,54.904684,-1.378743,439934,556839,NZ399568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,31,,E01008703
SR1 1LB,Yes,54.905192,-1.377862,439990,556896,NZ399568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",18,11,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,30,,E01008703
SR1 1LE,Yes,54.90514,-1.378299,439962,556890,NZ399568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",3,2,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,31,,E01008703
SR1 1LN,Yes,54.905053,-1.378831,439928,556880,NZ399568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",5,4,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,31,,E01008703
SR1 1LT,Yes,54.905055,-1.379236,439902,556880,NZ399568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",7,4,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,32,,E01008703
SR1 1LZ,Yes,54.904686,-1.379149,439908,556839,NZ399568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,32,,E01008703
SR1 1NA,Yes,54.906036,-1.379564,439880,556989,NZ398569,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,35,,E01008703
SR1 1NF,Yes,54.906079,-1.379158,439906,556994,NZ399569,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",2,2,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,35,,E01008703
SR1 1NL,Yes,54.90646,-1.379776,439866,557036,NZ398570,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,37,,E01008703
SR1 1NW,Yes,54.906469,-1.379745,439868,557037,NZ398570,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,37,,E01008703
SR1 1PA,Yes,54.904865,-1.377118,440038,556860,NZ400568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",9,7,"Sunderland","Sunderland","Sunderland 016F","Urban major conurbation",North East,30,,E01008836
SR1 1PB,Yes,54.904263,-1.377268,440029,556793,NZ400567,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",8,5,"Sunderland","Sunderland","Sunderland 016F","Urban major conurbation",North East,30,,E01008836
SR1 1PE,Yes,54.904669,-1.37748,440015,556838,NZ400568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 016F","Urban major conurbation",North East,30,,E01008836
SR1 1PF,Yes,54.904724,-1.377698,440001,556844,NZ400568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 016F","Urban major conurbation",North East,30,,E01008836
SR1 1PG,Yes,54.904625,-1.377777,439996,556833,NZ399568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 016F","Urban major conurbation",North East,30,,E01008836
SR1 1PJ,Yes,54.906401,-1.373554,440265,557033,NZ402570,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1995-01-01,,"","",54,26,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,25,,E01008703
SR1 1PL,Yes,54.904448,-1.378326,439961,556813,NZ399568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1998-12-01,,"","",,,"Sunderland","Sunderland","Sunderland 016F","Urban major conurbation",North East,30,,E01008836
SR1 1PP,Yes,54.904181,-1.380451,439825,556782,NZ398567,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",2001-06-01,,"","",,,"Sunderland","Sunderland","Sunderland 016F","Urban major conurbation",North East,34,,E01008836
SR1 1PS,Yes,54.904255,-1.379218,439904,556791,NZ399567,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",2007-09-01,,"","",42,29,"Sunderland","Sunderland","Sunderland 016F","Urban major conurbation",North East,32,,E01008836
SR1 1PT,Yes,54.904153,-1.378471,439952,556780,NZ399567,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 016F","Urban major conurbation",North East,31,,E01008836
SR1 1PU,Yes,54.918378,-1.420249,437260,558340,NZ372583,"Tyne and Wear","Sunderland","Southwick", E08000024,E05001172,England,E11000017,"Sunderland Central",1990-02-01,,"","",,,"Sunderland","Sunderland","Sunderland 005F","Urban major conurbation",North East,8,,E01008820
SR1 1PW,Yes,54.904582,-1.378105,439975,556828,NZ399568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 016F","Urban major conurbation",North East,30,,E01008836
SR1 1QB,Yes,54.904069,-1.381404,439764,556769,NZ397567,"Tyne and Wear","Sunderland","St Michael's", E08000024,E05001167,England,E11000017,"Sunderland Central",1980-01-01,,"","",1,1,"Sunderland","Sunderland","Sunderland 016F","Urban major conurbation",North East,35,,E01008836
SR1 1QD,Yes,54.906385,-1.380963,439790,557027,NZ397570,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,37,,E01008703
SR1 1QH,Yes,54.906285,-1.380699,439807,557016,NZ398570,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",3,2,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,37,,E01008703
SR1 1QN,Yes,54.905871,-1.38055,439817,556970,NZ398569,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,36,,E01008703
SR1 1QT,Yes,54.906951,-1.380954,439790,557090,NZ397570,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1993-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,39,,E01008703
SR1 1QU,Yes,54.905088,-1.380374,439829,556883,NZ398568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,35,,E01008703
SR1 1QX,Yes,54.905511,-1.380617,439813,556930,NZ398569,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,36,,E01008703
SR1 1QZ,Yes,54.905331,-1.380511,439820,556910,NZ398569,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,35,,E01008703
SR1 1RB,Yes,54.904926,-1.380392,439828,556865,NZ398568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,34,,E01008703
SR1 1RE,Yes,54.905082,-1.381061,439785,556882,NZ397568,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",7,5,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,36,,E01008703
SR1 1RH,Yes,54.905874,-1.381205,439775,556970,NZ397569,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,37,,E01008703
SR1 1RR,Yes,54.905679,-1.381831,439735,556948,NZ397569,"Tyne and Wear","Sunderland","Millfield", E08000024,E05001161,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,36,,E01008703
SR1 1RS,Yes,54.90603,-1.381904,439730,556987,NZ397569,"Tyne and Wear","Sunderland","Millfield", E08000024,E05001161,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,37,,E01008703
SR1 1RU,Yes,54.904825,-1.38161,439750,556853,NZ397568,"Tyne and Wear","Sunderland","Millfield", E08000024,E05001161,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,36,,E01008703
SR1 1RZ,Yes,54.906018,-1.381202,439775,556986,NZ397569,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1986-04-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,37,,E01008703
SR1 1SA,Yes,54.905463,-1.381679,439745,556924,NZ397569,"Tyne and Wear","Sunderland","Millfield", E08000024,E05001161,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,36,,E01008703
SR1 1SB,Yes,54.906094,-1.381997,439724,556994,NZ397569,"Tyne and Wear","Sunderland","Millfield", E08000024,E05001161,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,37,,E01008703
SR1 1SE,Yes,54.906858,-1.382156,439713,557079,NZ397570,"Tyne and Wear","Sunderland","Millfield", E08000024,E05001161,England,E11000017,"Sunderland Central",1980-01-01,,"","",1,1,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,39,,E01008703
SR1 1SJ,Yes,54.906909,-1.381563,439751,557085,NZ397570,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,39,,E01008703
SR1 1TA,Yes,54.907729,-1.381925,439727,557176,NZ397571,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,37,,E01008703
SR1 1TE,Yes,54.908125,-1.382028,439720,557220,NZ397572,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1987-10-01,,"","",1,1,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,35,,E01008703
SR1 1TP,Yes,54.907885,-1.379006,439914,557195,NZ399571,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",9,6,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,33,,E01008703
SR1 1TQ,Yes,54.90783,-1.382469,439692,557187,NZ396571,"Tyne and Wear","Sunderland","Millfield", E08000024,E05001161,England,E11000017,"Sunderland Central",1980-01-01,,"","",2,1,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,38,,E01008703
SR1 1TR,Yes,54.907877,-1.379255,439898,557194,NZ398571,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",2005-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,37,,E01008703
SR1 1TW,Yes,54.908601,-1.378433,439950,557275,NZ399572,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,26,,E01008703
SR1 1TX,Yes,54.907744,-1.381285,439768,557178,NZ397571,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,37,,E01008703
SR1 1TZ,Yes,54.907383,-1.381166,439776,557138,NZ397571,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",5,5,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,38,,E01008703
SR1 1UA,Yes,54.907495,-1.38015,439841,557151,NZ398571,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",3,2,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,38,,E01008703
SR1 1UB,Yes,54.907561,-1.378948,439918,557159,NZ399571,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",4,2,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,35,,E01008703
SR1 1UD,Yes,54.908096,-1.378254,439962,557219,NZ399572,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1983-03-01,,"","",3,1,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,30,,E01008703
SR1 1UE,Yes,54.907405,-1.38012,439843,557141,NZ398571,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",2001-12-01,,"","",3,2,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,38,,E01008703
SR1 1UF,Yes,54.907874,-1.376947,440046,557195,NZ400571,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,27,,E01008703
SR1 1UG,Yes,54.907648,-1.378448,439950,557169,NZ399571,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,32,,E01008703
SR1 1UL,Yes,54.907885,-1.379006,439914,557195,NZ399571,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",22,15,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,33,,E01008703
SR1 1UN,Yes,54.908057,-1.377475,440012,557215,NZ400572,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",13,7,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,27,,E01008703
SR1 1UP,Yes,54.907944,-1.376634,440066,557203,NZ400572,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,26,,E01008703
SR1 1UW,Yes,54.90817,-1.376755,440058,557228,NZ400572,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,25,,E01008703
SR1 1UZ,Yes,54.908529,-1.37675,440058,557268,NZ400572,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",2013-03-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,22,,E01008703
SR1 1WJ,Yes,54.918378,-1.420249,437260,558340,NZ372583,"Tyne and Wear","Sunderland","Southwick", E08000024,E05001172,England,E11000017,"Sunderland Central",2004-10-01,,"","",,,"Sunderland","Sunderland","Sunderland 005F","Urban major conurbation",North East,8,,E01008820
SR1 1WL,Yes,54.918378,-1.420249,437260,558340,NZ372583,"Tyne and Wear","Sunderland","Southwick", E08000024,E05001172,England,E11000017,"Sunderland Central",2004-06-01,,"","",,,"Sunderland","Sunderland","Sunderland 005F","Urban major conurbation",North East,8,,E01008820
SR1 1WP,Yes,54.918378,-1.420249,437260,558340,NZ372583,"Tyne and Wear","Sunderland","Southwick", E08000024,E05001172,England,E11000017,"Sunderland Central",2003-07-01,,"","",,,"Sunderland","Sunderland","Sunderland 005F","Urban major conurbation",North East,8,,E01008820
SR1 1WQ,Yes,54.918378,-1.420249,437260,558340,NZ372583,"Tyne and Wear","Sunderland","Southwick", E08000024,E05001172,England,E11000017,"Sunderland Central",2003-06-01,,"","",,,"Sunderland","Sunderland","Sunderland 005F","Urban major conurbation",North East,8,,E01008820
SR1 1WT,Yes,54.918378,-1.420249,437260,558340,NZ372583,"Tyne and Wear","Sunderland","Southwick", E08000024,E05001172,England,E11000017,"Sunderland Central",2000-12-01,,"","",,,"Sunderland","Sunderland","Sunderland 005F","Urban major conurbation",North East,8,,E01008820
SR1 1WW,Yes,54.918378,-1.420249,437260,558340,NZ372583,"Tyne and Wear","Sunderland","Southwick", E08000024,E05001172,England,E11000017,"Sunderland Central",2003-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 005F","Urban major conurbation",North East,8,,E01008820
SR1 1XB,Yes,54.90813,-1.377692,439998,557223,NZ399572,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",,,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,23,,E01008703
SR1 1XD,Yes,54.908975,-1.381375,439761,557315,NZ397573,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",1980-01-01,,"","",134,72,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,26,,E01008703
SR1 1XH,Yes,54.908975,-1.381391,439760,557315,NZ397573,"Tyne and Wear","Sunderland","Hendon", E08000024,E05001158,England,E11000017,"Sunderland Central",2008-05-01,,"","",127,68,"Sunderland","Sunderland","Sunderland 013B","Urban major conurbation",North East,26,,E01008703
