Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
BA1 0GL,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2007-04-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0HE,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2007-09-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0HF,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2014-11-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0HJ,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2007-11-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0HU,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2010-08-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0JH,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2009-03-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0JN,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2009-03-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0LR,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2012-11-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0LT,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2008-10-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0NG,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2009-10-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0NH,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2015-02-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0NY,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2010-06-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0PD,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2010-09-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0PS,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2010-12-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0PY,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2011-03-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0QD,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2011-06-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0QF,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2011-06-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0QW,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2012-02-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0QY,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2012-02-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0RA,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2012-07-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0RE,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2012-10-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0RG,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2012-12-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0RL,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2013-04-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0RP,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2015-09-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0RQ,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2013-10-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0RR,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2013-10-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0RU,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2015-04-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0RY,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2014-03-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0RZ,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2014-04-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0SA,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SB,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SD,Yes,51.382053,-2.358805,375126,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SE,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SF,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SG,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SH,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SJ,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SL,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SN,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SP,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SQ,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SR,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SS,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0ST,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SU,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SW,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SX,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SY,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0SZ,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TA,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TB,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TD,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TE,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TF,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TG,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TH,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TJ,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TL,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TN,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TP,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TQ,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TR,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TS,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TT,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TU,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TW,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TX,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TY,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2005-02-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0TZ,Yes,51.382053,-2.358791,375127,164839,ST751648,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2010-01-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,31,,E01014370
BA1 0UB,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2014-08-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0UD,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2014-10-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0UE,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2014-11-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0UJ,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2015-01-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0UN,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2015-02-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0UP,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2015-04-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0UQ,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2015-06-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0UR,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2015-08-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0US,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2015-11-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0UT,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2016-01-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0UU,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2016-03-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0UW,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2016-03-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0UX,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2016-05-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0UY,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2016-05-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0UZ,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2016-06-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 0WA,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2016-10-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,,,E01014371
BA1 0WB,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2016-10-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,,,E01014371
BA1 0WD,Yes,51.378862,-2.355562,375350,164483,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2016-10-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,,,E01014371
BA1 0ZZ,Yes,51.378862,-2.355562,375350,164483,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",2016-03-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 1AA,Yes,51.378853,-2.355562,375350,164482,ST753644,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",1990-02-01,,"","",,,"Bath","","Bath and North East Somerset 007B","Urban city and town",South West,22,,E01014371
BA1 1AG,Yes,51.380007,-2.363229,374817,164613,ST748646,"Somerset","Bath and North East Somerset","Kingsmead", E06000022,E05001949,England,E10000027,"Bath",1998-06-01,,"","",63,0,"Bath","","Bath and North East Somerset 009C","Urban city and town",South West,23,,E01014407
BA1 1AJ,Yes,51.383389,-2.359966,375046,164988,ST750649,"Somerset","Bath and North East Somerset","Abbey", E06000022,E05001935,England,E10000027,"Bath",1987-04-01,,"","",,,"Bath","","Bath and North East Somerset 007A","Urban city and town",South West,35,,E01014370
