Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
CR0 0AW,Yes,51.334605,-0.008913,538801,161383,TQ388613,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",86,30,"New Addington","","Croydon 036D","Urban major conurbation",London,161,3,E01001081
CR0 0AX,Yes,51.339897,-0.003371,539171,161982,TQ391619,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",78,28,"New Addington","","Croydon 036B","Urban major conurbation",London,158,3,E01001079
CR0 0AY,Yes,51.340849,-0.002239,539247,162090,TQ392620,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",119,40,"New Addington","","Croydon 036B","Urban major conurbation",London,159,3,E01001079
CR0 0AZ,Yes,51.339797,-0.001682,539289,161974,TQ392619,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",157,57,"New Addington","","Croydon 036B","Urban major conurbation",London,159,3,E01001079
CR0 0BA,Yes,51.338789,-0.01011,538705,161846,TQ387618,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",24,12,"New Addington","","Croydon 036C","Urban major conurbation",London,154,3,E01001080
CR0 0BB,Yes,51.338352,-0.009239,538767,161799,TQ387617,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",34,18,"New Addington","","Croydon 036A","Urban major conurbation",London,155,3,E01001076
CR0 0BD,Yes,51.337137,-0.015034,538367,161653,TQ383616,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1986-07-01,,"","",106,76,"New Addington","","Croydon 036C","Urban major conurbation",London,156,3,E01001080
CR0 0BE,Yes,51.33716,-0.00741,538898,161670,TQ388616,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",71,32,"New Addington","","Croydon 036A","Urban major conurbation",London,158,3,E01001076
CR0 0BF,Yes,51.336016,-0.005148,539059,161547,TQ390615,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",56,24,"New Addington","","Croydon 036D","Urban major conurbation",London,162,3,E01001081
CR0 0BG,Yes,51.33559,-0.002324,539257,161505,TQ392615,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",27,11,"New Addington","","Croydon 036D","Urban major conurbation",London,162,3,E01001081
CR0 0BH,Yes,51.335872,-0.003044,539206,161535,TQ392615,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",29,11,"New Addington","","Croydon 036D","Urban major conurbation",London,162,3,E01001081
CR0 0BJ,Yes,51.335361,-0.0042,539127,161476,TQ391614,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",18,11,"New Addington","","Croydon 036D","Urban major conurbation",London,163,3,E01001081
CR0 0BL,Yes,51.33673,-0.004859,539077,161627,TQ390616,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",189,67,"New Addington","","Croydon 036B","Urban major conurbation",London,161,3,E01001079
CR0 0BN,Yes,51.337055,-0.004414,539107,161664,TQ391616,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",98,31,"New Addington","","Croydon 036B","Urban major conurbation",London,160,3,E01001079
CR0 0BP,Yes,51.337913,-0.007219,538909,161754,TQ389617,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",54,17,"New Addington","","Croydon 036A","Urban major conurbation",London,157,3,E01001076
CR0 0BQ,Yes,51.337672,-0.003683,539156,161734,TQ391617,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",78,31,"New Addington","","Croydon 036B","Urban major conurbation",London,159,3,E01001079
CR0 0BR,Yes,51.336081,-0.002662,539232,161559,TQ392615,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",16,6,"New Addington","","Croydon 036B","Urban major conurbation",London,161,3,E01001079
CR0 0BS,Yes,51.338231,-0.007435,538893,161789,TQ388617,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",61,26,"New Addington","","Croydon 036A","Urban major conurbation",London,156,3,E01001076
CR0 0BT,Yes,51.337413,-0.006939,538930,161699,TQ389616,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",44,16,"New Addington","","Croydon 036A","Urban major conurbation",London,158,3,E01001076
CR0 0BU,Yes,51.338255,-0.004118,539124,161798,TQ391617,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",85,27,"New Addington","","Croydon 036B","Urban major conurbation",London,157,3,E01001079
CR0 0BW,Yes,51.336777,-0.002301,539255,161637,TQ392616,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",62,22,"New Addington","","Croydon 036D","Urban major conurbation",London,160,3,E01001081
CR0 0BX,Yes,51.3352,-0.002642,539236,161461,TQ392614,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",101,33,"New Addington","","Croydon 036D","Urban major conurbation",London,163,3,E01001081
CR0 0BY,Yes,51.334532,-0.004653,539098,161383,TQ390613,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",111,41,"New Addington","","Croydon 036D","Urban major conurbation",London,163,3,E01001081
CR0 0BZ,Yes,51.337618,-0.012085,538571,161712,TQ385617,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1984-02-01,,"","",13,10,"New Addington","","Croydon 036C","Urban major conurbation",London,156,3,E01001080
CR0 0DA,Yes,51.341283,-0.017684,538170,162109,TQ381621,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",49,22,"New Addington","","Croydon 036C","Urban major conurbation",London,152,3,E01001080
CR0 0DB,Yes,51.33987,-0.015534,538324,161956,TQ383619,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",57,21,"New Addington","","Croydon 032D","Urban major conurbation",London,154,3,E01001078
CR0 0DD,Yes,51.342052,-0.017995,538146,162194,TQ381621,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",32,14,"New Addington","","Croydon 032D","Urban major conurbation",London,151,3,E01001078
CR0 0DE,Yes,51.342149,-0.017359,538190,162206,TQ381622,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",58,33,"New Addington","","Croydon 036C","Urban major conurbation",London,150,3,E01001080
CR0 0DF,Yes,51.341841,-0.017172,538204,162172,TQ382621,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",29,12,"New Addington","","Croydon 036C","Urban major conurbation",London,150,3,E01001080
CR0 0DG,Yes,51.339788,-0.013857,538441,161950,TQ384619,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",55,32,"New Addington","","Croydon 036C","Urban major conurbation",London,153,3,E01001080
CR0 0DH,Yes,51.340213,-0.015088,538354,161995,TQ383619,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",84,32,"New Addington","","Croydon 036C","Urban major conurbation",London,152,3,E01001080
CR0 0DJ,Yes,51.339523,-0.01417,538420,161920,TQ384619,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",16,10,"New Addington","","Croydon 036C","Urban major conurbation",London,153,3,E01001080
CR0 0DL,Yes,51.338554,-0.013738,538453,161813,TQ384618,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",73,30,"New Addington","","Croydon 036C","Urban major conurbation",London,156,3,E01001080
CR0 0DN,Yes,51.337637,-0.011653,538601,161715,TQ386617,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",108,27,"New Addington","","Croydon 036D","Urban major conurbation",London,157,3,E01001081
CR0 0DP,Yes,51.335961,-0.008783,538806,161534,TQ388615,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",98,39,"New Addington","","Croydon 036A","Urban major conurbation",London,160,3,E01001076
CR0 0DQ,Yes,51.336245,-0.010192,538707,161563,TQ387615,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",120,42,"New Addington","","Croydon 036D","Urban major conurbation",London,158,3,E01001081
CR0 0DR,Yes,51.335971,-0.010433,538691,161532,TQ386615,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",91,33,"New Addington","","Croydon 036D","Urban major conurbation",London,159,3,E01001081
CR0 0DS,Yes,51.335645,-0.010864,538662,161495,TQ386614,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",96,35,"New Addington","","Croydon 036D","Urban major conurbation",London,160,3,E01001081
CR0 0DT,Yes,51.335744,-0.011907,538589,161504,TQ385615,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",78,29,"New Addington","","Croydon 036C","Urban major conurbation",London,160,3,E01001080
CR0 0DU,Yes,51.338361,-0.014536,538398,161790,TQ383617,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",49,19,"New Addington","","Croydon 036C","Urban major conurbation",London,156,3,E01001080
CR0 0DW,Yes,51.337465,-0.013154,538497,161693,TQ384616,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",37,18,"New Addington","","Croydon 036C","Urban major conurbation",London,156,3,E01001080
CR0 0DX,Yes,51.34046,-0.016915,538226,162019,TQ382620,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",56,44,"New Addington","","Croydon 036C","Urban major conurbation",London,153,3,E01001080
CR0 0DY,Yes,51.336616,-0.012961,538513,161599,TQ385615,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",78,23,"New Addington","","Croydon 036C","Urban major conurbation",London,158,3,E01001080
CR0 0DZ,Yes,51.337947,-0.014554,538398,161744,TQ383617,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",98,34,"New Addington","","Croydon 036C","Urban major conurbation",London,156,3,E01001080
CR0 0EA,Yes,51.339353,-0.010502,538676,161908,TQ386619,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",56,21,"New Addington","","Croydon 036C","Urban major conurbation",London,153,3,E01001080
CR0 0EB,Yes,51.338655,-0.007489,538888,161836,TQ388618,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",78,28,"New Addington","","Croydon 036A","Urban major conurbation",London,155,3,E01001076
CR0 0ED,Yes,51.339994,-0.012212,538555,161976,TQ385619,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",37,9,"New Addington","","Croydon 036A","Urban major conurbation",London,150,3,E01001076
CR0 0EE,Yes,51.339155,-0.00784,538862,161891,TQ388618,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",85,31,"New Addington","","Croydon 036A","Urban major conurbation",London,153,3,E01001076
CR0 0EF,Yes,51.339005,-0.004803,539074,161880,TQ390618,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",25,9,"New Addington","","Croydon 036B","Urban major conurbation",London,154,3,E01001079
CR0 0EG,Yes,51.341824,-0.008241,538826,162187,TQ388621,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",89,33,"New Addington","","Croydon 036A","Urban major conurbation",London,150,3,E01001076
CR0 0EH,Yes,51.339831,-0.006318,538966,161969,TQ389619,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",75,27,"New Addington","","Croydon 036A","Urban major conurbation",London,152,3,E01001076
CR0 0EJ,Yes,51.343745,-0.007512,538871,162402,TQ388624,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",64,20,"New Addington","","Croydon 036A","Urban major conurbation",London,150,3,E01001076
CR0 0EL,Yes,51.339054,-0.012468,538540,161871,TQ385618,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",74,20,"New Addington","","Croydon 036C","Urban major conurbation",London,153,3,E01001080
CR0 0EN,Yes,51.353077,-0.01851,538077,163419,TQ380634,"Greater London","Croydon","Fieldway", E09000008,E05000154,England,E11000009,"Croydon Central",2009-08-01,,"","",5,1,"New Addington","","Croydon 030C","Urban major conurbation",London,107,3,E01001054
CR0 0EP,Yes,51.343607,-0.008408,538809,162385,TQ388623,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",75,30,"New Addington","","Croydon 032E","Urban major conurbation",London,149,3,E01001082
CR0 0EQ,Yes,51.344413,-0.006607,538932,162478,TQ389624,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",14,5,"New Addington","","Croydon 036A","Urban major conurbation",London,152,3,E01001076
CR0 0ER,Yes,51.339713,-0.007845,538860,161953,TQ388619,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",55,21,"New Addington","","Croydon 036A","Urban major conurbation",London,151,3,E01001076
CR0 0ES,Yes,51.344747,-0.008287,538814,162512,TQ388625,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",112,37,"New Addington","","Croydon 032E","Urban major conurbation",London,147,3,E01001082
CR0 0ET,Yes,51.34117,-0.009447,538744,162112,TQ387621,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",55,23,"New Addington","","Croydon 036A","Urban major conurbation",London,144,3,E01001076
CR0 0EU,Yes,51.340405,-0.006264,538968,162033,TQ389620,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",110,41,"New Addington","","Croydon 036B","Urban major conurbation",London,153,3,E01001079
CR0 0EW,Yes,51.340259,-0.00561,539014,162018,TQ390620,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",58,23,"New Addington","","Croydon 036B","Urban major conurbation",London,154,3,E01001079
CR0 0EX,Yes,51.338628,-0.003829,539143,161840,TQ391618,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",56,40,"New Addington","","Croydon 036B","Urban major conurbation",London,157,3,E01001079
CR0 0EY,Yes,51.339298,-0.006169,538978,161910,TQ389619,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",20,8,"New Addington","","Croydon 036A","Urban major conurbation",London,153,3,E01001076
CR0 0EZ,Yes,51.341408,-0.008633,538800,162140,TQ388621,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",51,16,"New Addington","","Croydon 036A","Urban major conurbation",London,148,3,E01001076
CR0 0FB,Yes,51.351492,-0.00989,538682,163259,TQ386632,"Greater London","Croydon","Fieldway", E09000008,E05000154,England,E11000009,"Croydon Central",2010-05-01,,"","",,,"New Addington","","Croydon 032A","Urban major conurbation",London,121,3,E01001053
CR0 0FD,Yes,51.350626,-0.011321,538585,163160,TQ385631,"Greater London","Croydon","Fieldway", E09000008,E05000154,England,E11000009,"Croydon Central",2011-07-01,,"","",1,1,"New Addington","","Croydon 032A","Urban major conurbation",London,127,3,E01001053
CR0 0HA,Yes,51.34195,-0.012472,538531,162193,TQ385621,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",47,14,"New Addington","","Croydon 036A","Urban major conurbation",London,142,3,E01001076
CR0 0HB,Yes,51.346473,-0.0114,538592,162698,TQ385626,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",83,25,"New Addington","","Croydon 032E","Urban major conurbation",London,127,3,E01001082
CR0 0HD,Yes,51.347563,-0.007303,538874,162827,TQ388628,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",104,39,"New Addington","","Croydon 032E","Urban major conurbation",London,132,3,E01001082
CR0 0HE,Yes,51.344615,-0.012141,538546,162490,TQ385624,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",83,32,"New Addington","","Croydon 032C","Urban major conurbation",London,135,3,E01001077
CR0 0HF,Yes,51.341305,-0.011595,538594,162123,TQ385621,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",101,36,"New Addington","","Croydon 036A","Urban major conurbation",London,142,3,E01001076
CR0 0HG,Yes,51.34788,-0.011095,538609,162855,TQ386628,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",27,10,"New Addington","","Croydon 032E","Urban major conurbation",London,126,3,E01001082
CR0 0HH,Yes,51.343744,-0.012767,538505,162392,TQ385623,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",71,26,"New Addington","","Croydon 032C","Urban major conurbation",London,139,3,E01001077
CR0 0HJ,Yes,51.34637,-0.00747,538866,162694,TQ388626,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",16,6,"New Addington","","Croydon 032E","Urban major conurbation",London,140,3,E01001082
CR0 0HL,Yes,51.348798,-0.006919,538897,162965,TQ388629,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",84,28,"New Addington","","Croydon 032E","Urban major conurbation",London,124,3,E01001082
CR0 0HN,Yes,51.345206,-0.006716,538922,162566,TQ389625,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",38,16,"New Addington","","Croydon 032E","Urban major conurbation",London,149,3,E01001082
CR0 0HP,Yes,51.345883,-0.006342,538946,162642,TQ389626,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",49,21,"New Addington","","Croydon 032E","Urban major conurbation",London,147,3,E01001082
CR0 0HQ,Yes,51.345918,-0.005723,538989,162647,TQ389626,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",170,54,"New Addington","","Croydon 032E","Urban major conurbation",London,149,3,E01001082
CR0 0HR,Yes,51.345953,-0.009369,538735,162644,TQ387626,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",81,30,"New Addington","","Croydon 032E","Urban major conurbation",London,134,3,E01001082
CR0 0HS,Yes,51.342536,-0.010465,538669,162262,TQ386622,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",62,24,"New Addington","","Croydon 036A","Urban major conurbation",London,141,3,E01001076
CR0 0HT,Yes,51.344114,-0.009635,538722,162439,TQ387624,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",2007-05-01,,"","",,,"New Addington","","Croydon 032E","Urban major conurbation",London,144,3,E01001082
CR0 0HU,Yes,51.345682,-0.008806,538775,162615,TQ387626,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",73,22,"New Addington","","Croydon 032E","Urban major conurbation",London,139,3,E01001082
CR0 0HW,Yes,51.343226,-0.009774,538715,162340,TQ387623,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",117,39,"New Addington","","Croydon 032E","Urban major conurbation",London,143,3,E01001082
CR0 0HX,Yes,51.344025,-0.010214,538682,162428,TQ386624,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",106,34,"New Addington","","Croydon 032E","Urban major conurbation",London,141,3,E01001082
CR0 0HY,Yes,51.345494,-0.008283,538812,162595,TQ388625,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",81,22,"New Addington","","Croydon 032E","Urban major conurbation",London,143,3,E01001082
CR0 0HZ,Yes,51.343038,-0.009323,538747,162320,TQ387623,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",80,27,"New Addington","","Croydon 032E","Urban major conurbation",London,146,3,E01001082
CR0 0JA,Yes,51.344337,-0.018543,538101,162447,TQ381624,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",112,46,"New Addington","","Croydon 032D","Urban major conurbation",London,149,3,E01001078
CR0 0JB,Yes,51.342086,-0.015754,538302,162202,TQ383622,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",1,1,"New Addington","","Croydon 036A","Urban major conurbation",London,149,3,E01001076
CR0 0JD,Yes,51.341033,-0.014091,538421,162088,TQ384620,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",2,2,"New Addington","","Croydon 036A","Urban major conurbation",London,149,3,E01001076
CR0 0JE,Yes,51.344954,-0.018373,538111,162516,TQ381625,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",161,59,"New Addington","","Croydon 032C","Urban major conurbation",London,148,3,E01001077
CR0 0JF,Yes,51.344375,-0.017062,538204,162454,TQ382624,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",55,22,"New Addington","","Croydon 032C","Urban major conurbation",London,149,3,E01001077
CR0 0JG,Yes,51.343016,-0.01646,538250,162304,TQ382623,"Greater London","Croydon","New Addington", E09000008,E05000157,England,E11000009,"Croydon Central",1980-01-01,,"","",10,3,"New Addington","","Croydon 036A","Urban major conurbation",London,150,3,E01001076
