Postcode,In Use?,Latitude,Longitude,Easting,Northing,GridRef,County,District,Ward,DistrictCode,WardCode,Country,CountyCode,Constituency,Introduced,Terminated,Parish,NationalPark,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code
SN1 1DH,Yes,51.565793,-1.783043,415135,185235,SU151852,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",69,23,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,101,,E01015476
SN1 1DP,Yes,51.566375,-1.781944,415211,185300,SU152853,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",2004-11-01,,"","",74,35,"Swindon","Swindon","Swindon 015D","Urban city and town",South West,100,,E01015480
SN1 1DQ,Yes,51.5656,-1.786059,414926,185213,SU149852,"Wiltshire","Swindon","Rodbourne Cheney", E06000030,E05008967,England,E11000020,"North Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 012B","Urban city and town",South West,104,,E01015578
SN1 1DR,Yes,51.565638,-1.782279,415188,185218,SU151852,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",57,16,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,101,,E01015476
SN1 1DS,Yes,51.56597,-1.781758,415224,185255,SU152852,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",6,5,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,101,,E01015476
SN1 1DT,Yes,51.565028,-1.782542,415170,185150,SU151851,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",169,60,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,102,,E01015476
SN1 1DW,Yes,51.56389,-1.785072,414995,185023,SU149850,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1994-05-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,104,,E01015476
SN1 1DX,Yes,51.564608,-1.783943,415073,185103,SU150851,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",2003-02-01,,"","",53,44,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,104,,E01015476
SN1 1DY,Yes,51.564642,-1.783193,415125,185107,SU151851,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1992-01-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,104,,E01015476
SN1 1EA,Yes,51.563644,-1.783255,415121,184996,SU151849,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1985-10-01,,"","",,,"Swindon","Swindon","Swindon 015A","Urban city and town",South West,106,,E01015475
SN1 1EB,Yes,51.564672,-1.784592,415028,185110,SU150851,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",2007-08-01,,"","",103,58,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,104,,E01015476
SN1 1ED,Yes,51.563318,-1.781713,415228,184960,SU152849,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1992-08-01,,"","",,,"Swindon","Swindon","Swindon 015A","Urban city and town",South West,104,,E01015475
SN1 1EE,Yes,51.564251,-1.785647,414955,185063,SU149850,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1994-05-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,103,,E01015476
SN1 1EL,Yes,51.565392,-1.785281,414980,185190,SU149851,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1992-08-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,104,,E01015476
SN1 1FA,Yes,51.557561,-1.780659,415303,184320,SU153843,"Wiltshire","Swindon","Eastcott", E06000030,E05008957,England,E11000020,"South Swindon",2014-11-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,116,,E01032714
SN1 1FE,Yes,51.565311,-1.785339,414976,185181,SU149851,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1994-05-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,105,,E01015476
SN1 1FP,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",1998-06-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,107,,E01015488
SN1 1FR,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",1998-12-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,107,,E01015488
SN1 1FT,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",1999-06-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,107,,E01015488
SN1 1GH,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",1997-06-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,108,,E01015488
SN1 1GW,Yes,51.564231,-1.784608,415027,185061,SU150850,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",2012-02-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,104,,E01015476
SN1 1HE,Yes,51.561216,-1.782834,415151,184726,SU151847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",2001-12-01,,"","",79,50,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,107,,E01032714
SN1 1HF,Yes,51.561413,-1.782674,415162,184748,SU151847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",2002-06-01,,"","",27,13,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,106,,E01032714
SN1 1HH,Yes,51.563679,-1.787554,414823,184999,SU148849,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1993-01-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,103,,E01015476
SN1 1HL,Yes,51.564231,-1.784608,415027,185061,SU150850,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1995-12-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,104,,E01015476
SN1 1HN,Yes,51.563969,-1.783715,415089,185032,SU150850,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1997-06-01,,"","",,,"Swindon","Swindon","Swindon 015A","Urban city and town",South West,105,,E01015475
SN1 1JL,Yes,51.560029,-1.782854,415150,184594,SU151845,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1985-10-01,,"","",7,2,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,108,,E01032714
SN1 1JQ,Yes,51.560994,-1.78435,415046,184701,SU150847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,108,,E01032714
SN1 1JS,Yes,51.559823,-1.783215,415125,184571,SU151845,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019A","Urban city and town",South West,108,,E01015494
SN1 1JY,Yes,51.560932,-1.784912,415007,184694,SU150846,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019A","Urban city and town",South West,108,,E01015494
SN1 1JZ,Yes,51.561094,-1.785215,414986,184712,SU149847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019A","Urban city and town",South West,107,,E01015494
SN1 1LA,Yes,51.560562,-1.784366,415045,184653,SU150846,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019A","Urban city and town",South West,107,,E01015494
SN1 1LD,Yes,51.560925,-1.786081,414926,184693,SU149846,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019A","Urban city and town",South West,109,,E01015494
SN1 1LE,Yes,51.560284,-1.7848,415015,184622,SU150846,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019A","Urban city and town",South West,107,,E01015494
SN1 1LF,Yes,51.560502,-1.785867,414941,184646,SU149846,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019A","Urban city and town",South West,109,,E01015494
SN1 1LH,Yes,51.561124,-1.786801,414876,184715,SU148847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1994-12-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,108,,E01015476
SN1 1LL,Yes,51.56108,-1.787277,414843,184710,SU148847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,107,,E01015476
SN1 1LP,Yes,51.561124,-1.786801,414876,184715,SU148847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",10,8,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,108,,E01015476
SN1 1LR,Yes,51.561124,-1.786801,414876,184715,SU148847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",9,8,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,108,,E01015476
SN1 1LS,Yes,51.561124,-1.786801,414876,184715,SU148847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",8,8,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,108,,E01015476
SN1 1LT,Yes,51.561124,-1.786801,414876,184715,SU148847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",11,8,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,108,,E01015476
SN1 1LU,Yes,51.561124,-1.786801,414876,184715,SU148847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",10,8,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,108,,E01015476
SN1 1LW,Yes,51.561124,-1.786801,414876,184715,SU148847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",11,8,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,109,,E01015476
SN1 1LX,Yes,51.561124,-1.786801,414876,184715,SU148847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",10,8,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,109,,E01015476
SN1 1LY,Yes,51.561124,-1.786801,414876,184715,SU148847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",13,9,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,109,,E01015476
SN1 1LZ,Yes,51.561124,-1.786801,414876,184715,SU148847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",14,8,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,108,,E01015476
SN1 1NB,Yes,51.561124,-1.786801,414876,184715,SU148847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1996-06-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,108,,E01015476
SN1 1NF,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",2001-06-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,107,,E01015488
SN1 1PJ,Yes,51.558157,-1.781694,415231,184386,SU152843,"Wiltshire","Swindon","Eastcott", E06000030,E05008957,England,E11000020,"South Swindon",1991-09-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,113,,E01032714
SN1 1PN,Yes,51.559128,-1.781791,415224,184494,SU152844,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,113,,E01032714
SN1 1PP,Yes,51.559109,-1.781531,415242,184492,SU152844,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",2015-04-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,113,,E01032714
SN1 1PR,Yes,51.55864,-1.780495,415314,184440,SU153844,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",2012-11-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,113,,E01032714
SN1 1PX,Yes,51.55894,-1.78234,415186,184473,SU151844,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,112,,E01032714
SN1 1PY,Yes,51.558625,-1.782255,415192,184438,SU151844,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,113,,E01032714
SN1 1PZ,Yes,51.558148,-1.782069,415205,184385,SU152843,"Wiltshire","Swindon","Eastcott", E06000030,E05008957,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,113,,E01032714
SN1 1QB,Yes,51.560236,-1.782853,415150,184617,SU151846,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,108,,E01032714
SN1 1QF,Yes,51.558606,-1.781736,415228,184436,SU152844,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1993-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,113,,E01032714
SN1 1QG,Yes,51.55856,-1.781274,415260,184431,SU152844,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",2008-12-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,113,,E01032714
SN1 1QN,Yes,51.559199,-1.781213,415264,184502,SU152845,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,112,,E01032714
SN1 1QP,Yes,51.561417,-1.784896,415008,184748,SU150847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1993-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,106,,E01032714
SN1 1QS,Yes,51.560758,-1.783442,415109,184675,SU151846,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",2000-12-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,107,,E01032714
SN1 1QT,Yes,51.560379,-1.782304,415188,184633,SU151846,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1998-12-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,108,,E01032714
SN1 1QU,Yes,51.559612,-1.781298,415258,184548,SU152845,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",2005-11-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,112,,E01032714
SN1 1RA,Yes,51.561944,-1.787966,414795,184806,SU147848,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1985-10-01,,"","",1,1,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,102,,E01015476
SN1 1RE,Yes,51.562804,-1.785899,414938,184902,SU149849,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,103,,E01015476
SN1 1RL,Yes,51.562573,-1.787516,414826,184876,SU148848,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",2009-12-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,102,,E01015476
SN1 1RN,Yes,51.561708,-1.786712,414882,184780,SU148847,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,105,,E01015476
SN1 1RQ,Yes,51.562931,-1.786519,414895,184916,SU148849,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",4,4,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,103,,E01015476
SN1 1RT,Yes,51.562633,-1.785943,414935,184883,SU149848,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,103,,E01015476
SN1 1RZ,Yes,51.559695,-1.786851,414873,184556,SU148845,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",4,3,"Swindon","Swindon","Swindon 019A","Urban city and town",South West,107,,E01015494
SN1 1SD,Yes,51.559485,-1.78528,414982,184533,SU149845,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",8,2,"Swindon","Swindon","Swindon 019A","Urban city and town",South West,106,,E01015494
SN1 1SG,Yes,51.559338,-1.783751,415088,184517,SU150845,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,109,,E01032714
SN1 1SQ,Yes,51.559139,-1.783248,415123,184495,SU151844,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,111,,E01032714
SN1 1TA,Yes,51.562359,-1.783405,415111,184853,SU151848,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,107,,E01032714
SN1 1TN,Yes,51.562078,-1.782209,415194,184822,SU151848,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1993-08-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,105,,E01032714
SN1 1TU,Yes,51.564793,-1.782196,415194,185124,SU151851,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",59,27,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,103,,E01015476
SN1 1UG,Yes,51.559245,-1.78192,415215,184507,SU152845,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,112,,E01032714
SN1 1UH,Yes,51.559661,-1.783058,415136,184553,SU151845,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019A","Urban city and town",South West,109,,E01015494
SN1 1UQ,Yes,51.558778,-1.782182,415197,184455,SU151844,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",,,"Swindon","Swindon","Swindon 019E","Urban city and town",South West,113,,E01032714
SN1 1UY,Yes,51.565383,-1.785281,414980,185189,SU149851,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1994-12-01,,"","",,,"Swindon","Swindon","Swindon 015B","Urban city and town",South West,104,,E01015476
SN1 1WA,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",2001-12-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,107,,E01015488
SN1 1YB,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",1991-01-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,107,,E01015488
SN1 1YD,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",1991-01-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,107,,E01015488
SN1 1YE,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",1991-01-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,107,,E01015488
SN1 1YH,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",1991-01-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,107,,E01015488
SN1 1YN,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",1991-01-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,107,,E01015488
SN1 1ZA,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",1990-07-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,107,,E01015488
SN1 1ZP,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",2004-07-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,107,,E01015488
SN1 1ZQ,Yes,51.551197,-1.725769,419111,183625,SU191836,"Wiltshire","Swindon","Covingham and Dorcan", E06000030,E05008956,England,E11000020,"South Swindon",2003-05-01,,"","",,,"Swindon","Swindon","Swindon 023B","Urban city and town",South West,107,,E01015488
SN1 2AA,Yes,51.565654,-1.781067,415272,185220,SU152852,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",105,36,"Swindon","Swindon","Swindon 015D","Urban city and town",South West,101,,E01015480
SN1 2AB,Yes,51.5654,-1.779986,415347,185192,SU153851,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",59,28,"Swindon","Swindon","Swindon 015D","Urban city and town",South West,100,,E01015480
SN1 2AE,Yes,51.562987,-1.777762,415502,184924,SU155849,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1984-10-01,,"","",43,35,"Swindon","Swindon","Swindon 015A","Urban city and town",South West,102,,E01015475
SN1 2AF,Yes,51.565148,-1.77967,415369,185164,SU153851,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",70,25,"Swindon","Swindon","Swindon 015D","Urban city and town",South West,101,,E01015480
SN1 2AG,Yes,51.565855,-1.777632,415510,185243,SU155852,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",38,13,"Swindon","Swindon","Swindon 015D","Urban city and town",South West,102,,E01015480
SN1 2AJ,Yes,51.565718,-1.776594,415582,185228,SU155852,"Wiltshire","Swindon","Central", E06000030,E05008954,England,E11000020,"South Swindon",1980-01-01,,"","",132,30,"Swindon","Swindon","Swindon 015D","Urban city and town",South West,102,,E01015480
